Record_ID,Operator_Name,Installation_ID,Time,Solar_Irradiance,Panel_Temperature,Ambient_Temperature,Cloud_Cover,Humidity,Wind_Speed,Rainfall,Dust_Level,Panel_Efficiency,Inverter_Efficiency,Solar_Power_Output
102486,Akash,INST-3706,21:15,0,37.3,38.1,50.4,27.8,0.4,19.6,25.6,19.07,94.05,0
102487,Kumar,INST-6269,12:30,806,30.3,24.6,21.6,78,11.5,0,28.4,18.99,97.76,1.37
102488,Akash,INST-6939,10:45,283.5,41.2,38.6,80.6,76.2,10.9,18.2,22.5,18.98,93.19,0.62
102489,John,INST-7869,14:00,812.2,31.2,25.8,7.4,31.8,7.2,0,22.5,22.45,96.35,1.58
102490,Akash,INST-6369,5:15,0,26.6,27.5,82.9,85.5,14.3,14.1,1.6,17.36,93.57,0.01
102491,John,INST-1623,14:00,818.3,27.3,20.2,5.3,26.2,1.9,0,4.3,20.39,94.24,1.69
102492,Kumar,INST-9902,10:00,394.8,45.4,40.6,63.6,48.1,3.7,4,8.5,17.42,92.92,0.58
102493,Arun,INST-1356,8:00,294,29,27.5,46,39.8,6.1,1.7,18,20.15,93.32,0.36
102494,Arun,INST-7265,11:15,496.2,21.5,19,59.3,91.6,1,2.1,26.5,19.31,98.95,0.7
102495,Kumar,INST-2001,16:30,374,35.7,33.6,26.3,69,13,0,1.6,18.08,92.11,0.66
102496,Kumar,INST-2428,7:45,83.7,37,35.5,82,25,8.7,23.2,14.6,22.86,98.52,0.17
102497,Divya,INST-8598,14:15,305.5,43,40.9,76.8,46.8,4.5,15.4,1.7,18.5,98.74,0.4
102498,Meena,INST-5097,6:30,8.9,18.9,20.6,69.4,48.6,3.1,7.9,6.2,21.94,95.76,0.11
102499,Arun,INST-4148,22:15,0,39,40.7,35.1,47.4,11.2,0,2.1,22.84,95.64,0
102500,Ravi,INST-8610,0:15,0,17,18.4,50.1,79.7,0.2,11,21.5,18.92,98.99,0.1
102501,John,INST-6008,16:45,320.4,45.1,40.5,39.3,91.9,8.4,0,7.3,22.93,96.63,0.67
102502,Divya,INST-5083,1:15,0,19.6,19.3,66.7,81.9,13.8,8.6,20,17.95,97.18,0.11
102503,Meena,INST-9310,19:15,0,35.1,36.4,56.3,61,8.1,13.3,23,20.62,92.59,0.07
102504,John,INST-6869,2:45,0,26.3,26,74.3,76.2,10.5,6.9,25.1,19.36,99,0.2
102505,Akash,INST-5119,10:15,714.6,23,18.7,21.4,47.8,4.5,0,4.7,22.26,97.98,1.53
102506,Divya,INST-9820,11:30,796.3,43.5,36.9,23,55.2,7.3,0,20.6,21.59,92.87,1.51
102507,Akash,INST-8396,1:15,0,22,21.4,53.9,45.8,0.7,3.2,15.1,17.17,97.58,0
102508,Priya,INST-8560,15:00,267.5,28.1,24.5,74.6,23.2,3.7,10.3,6.6,18.79,97.23,0.51
102509,Arun,INST-2438,12:30,730.4,27.7,22.3,31.5,68.6,10.8,0,21.3,21,93.41,1.13
102510,Akash,INST-9026,21:30,0,41.7,41,93.6,51.7,13.3,13,15.2,19.09,97.2,0
102511,Meena,INST-6976,13:45,904.1,39.3,31.4,7.3,42.6,0.6,0,7.2,22.61,93.67,1.75
102512,Ravi,INST-6597,18:30,7.8,22.5,20.8,28.2,36.4,8.8,0,12.5,18.13,92.92,0.17
102513,Priya,INST-9368,4:30,0,28.1,27.7,51.6,26.1,2.2,17.7,27.1,19.71,97.17,0
102514,Akash,INST-8964,17:30,159.6,39.7,37.9,47.3,94.3,11.1,2.1,12.7,18.35,94.43,0.26
102515,Ravi,INST-5257,22:15,0,41,39,51.1,33.5,5.2,14.1,2.4,18.5,93.65,0.18
102516,Arun,INST-8908,9:45,404.9,21.6,18.2,52.8,35.3,1.6,15.1,17.1,20.01,94.98,0.69
102517,Ravi,INST-9587,11:30,797.6,33.3,28.1,20.4,34.4,6.2,0,10.4,19.82,96.49,1.39
102518,Divya,INST-7122,12:30,879.7,31,25.4,15,79.9,13.2,0,25.1,21.26,93.52,1.63
102519,Divya,INST-4329,0:15,0,25.5,25.4,80.2,73.2,4.6,17.4,11.4,21.49,94.27,0.07
102520,Kumar,INST-6595,13:00,882.5,41.5,36.1,10.4,38.2,14.6,0,0.1,22.06,98,1.98
102521,Meena,INST-9283,21:45,0,34.1,33.9,97.3,35,9.7,16.6,1.9,17.62,96.59,0
102522,Priya,INST-8645,15:00,266.1,29.1,27.4,72.9,37.1,9.8,23.5,9.1,18.05,92.52,0.32
102523,Akash,INST-6347,18:30,0,41.4,41.5,30.3,23.7,2.6,0,19.9,18.67,98.95,0.13
102524,Divya,INST-6918,6:30,0,36.5,35.8,57,31.6,3.8,8.6,25.4,19.69,96.82,0
102525,Priya,INST-6608,1:15,0,27.5,27.7,24.4,24.6,11.8,0,3.8,22.15,94.79,0
102526,John,INST-9877,19:00,0,22.7,21.8,60,91.7,3.6,12.6,5.1,17.02,96.99,0
102527,John,INST-8648,14:45,600.3,29.8,23.9,37.2,50.6,5.3,0,12.4,19.08,95.56,1.22
102528,Arun,INST-7336,3:30,0,35.3,35,72.5,81.1,13.3,23.9,16.9,20.37,93.84,0.11
102529,Kumar,INST-5194,23:30,0,40,38,56.6,84.8,1.2,22,27.6,20.22,95.06,0.05
102530,Ravi,INST-1556,22:00,0,33.1,32.3,75.8,75.9,7.7,3.5,6.2,21.18,98.81,0.11
102531,Meena,INST-4084,12:00,310.4,26,24.8,83.1,54.5,6.2,2.7,23.3,21.03,94.87,0.63
102532,Divya,INST-9763,1:45,0,32.2,34.1,30.9,84.3,3.4,0,19,18.29,98.58,0
102533,Priya,INST-3587,0:45,0,31.4,29.4,51.7,53.2,14.2,5,13.3,18.77,93.75,0
102534,Akash,INST-6924,13:45,970.9,40.8,31.9,0.1,46.1,9.9,0,9.8,21.83,97.87,2.11
102535,Akash,INST-9013,15:00,534.3,33.7,28.8,28.6,25.7,3.8,0,17.9,20.54,97.2,0.91
102536,Akash,INST-9727,15:15,308,30.9,26.5,64.7,52.2,1.9,21.2,9.9,22.89,92.96,0.66
102537,Arun,INST-7920,13:15,756.2,44.5,36.7,28.5,71.5,8.5,0,15.5,18.84,97.95,1.4
102538,Akash,INST-3001,10:45,347.3,23.2,18.6,69.2,70.4,14.5,23.1,13.5,20.11,98.57,0.55
102539,Divya,INST-4797,20:30,0,26.2,24.8,78.3,76.5,3.5,14.3,29.1,20.33,93.93,0
102540,Meena,INST-7192,15:00,415.1,24.3,22.8,47.1,42,14,13.5,7.6,21.76,93.23,0.86
102541,Priya,INST-2418,18:00,0,26.2,25.2,17.7,63.3,2.5,0,17.3,17.38,93.27,0.03
102542,Ravi,INST-4739,4:15,0,35.8,35,64.6,94,5.8,10.8,29.8,19.32,93.16,0.09
102543,Meena,INST-2163,6:30,0,34.6,32.7,1.5,61.3,8,0,8.6,21.01,96.57,0
102544,Priya,INST-9364,6:45,7.6,30.5,31.6,21.5,66.8,10.3,0,13.4,17.05,94.69,0
102545,Arun,INST-1072,15:00,514.8,23.5,19.9,31.3,36.7,12.4,0,3.2,21.88,95.57,0.88
102546,Divya,INST-8357,12:45,633.7,48.1,41.7,44.4,81,8.4,15.2,22.9,22.25,92.41,1
102547,Divya,INST-6236,14:30,844.4,41.8,36.1,3,71,0.2,0,12.5,19.27,95.42,1.45
102548,Arun,INST-5362,19:45,0,21.5,22.2,73,76.3,7,4.7,12.1,20.46,94.9,0.18
102549,Meena,INST-2552,22:30,0,29.9,28.9,45.3,46.7,10.8,24.3,8.9,21.87,97.77,0.01
102550,Meena,INST-3285,23:45,0,41,40.8,72.4,23.6,1.7,13,28.4,21.57,92.72,0
102551,Akash,INST-8804,7:15,147.1,26.6,25.7,48.9,75.2,7.4,0.9,11,20.97,97.26,0.42
102552,Ravi,INST-9922,6:15,14.4,23.2,23.4,89.3,72.7,2.7,12.1,15.3,19.57,93.74,0.07
102553,Meena,INST-7173,6:15,11.1,30.9,31.9,76.9,66.8,13.3,3.5,23.1,19.71,94.37,0
102554,Meena,INST-8708,16:15,350.5,21.7,18.2,36.2,80.3,14.4,0,29.9,21.43,98.36,0.61
102555,Akash,INST-2803,21:45,0,35.9,35.2,81.8,88.2,5.7,23.4,28.8,18.51,94.93,0.12
102556,Kumar,INST-8690,0:15,0,28.2,26.3,74.8,55.2,11.4,18.8,20.9,19.48,92.67,0.2
102557,Kumar,INST-3012,19:15,0,30.8,31.7,34.3,77.9,10.7,0,5.3,22.78,93.56,0
102558,Ravi,INST-7418,5:30,0,33.4,31.9,39.3,27.1,7.5,0,8.2,19.21,92.45,0.02
102559,Arun,INST-6214,17:15,252.8,20.3,19.2,7.7,50.2,0.4,0,27.1,17.95,93.05,0.35
102560,Meena,INST-5960,19:00,0,30,28.7,44.7,61,5.7,11.1,12.8,21.76,96.09,0
102561,Arun,INST-2513,6:15,11.8,19.2,19.4,70.2,83.8,6.1,13.4,11.6,22.76,93.47,0
102562,Ravi,INST-9582,17:15,220.9,40.4,38.4,19,33.3,9,0,19.5,18.74,95.27,0.51
102563,Kumar,INST-7437,6:00,0,37.6,38.4,35.7,23.1,7,0,22.3,22.8,93.07,0.11
102564,Kumar,INST-4399,22:45,0,20.5,19.2,44.9,41.3,13.3,12.5,17.1,20.79,95.03,0.2
102565,John,INST-4646,21:00,0,21.1,20.3,38.3,71.7,5.8,0,7,19.25,93.25,0.1
102566,Arun,INST-9587,8:30,178.3,24.5,25,75.3,67.7,6.8,22.8,25.6,19.27,93.14,0.31
102567,Priya,INST-2705,20:00,0,29,30.6,60.9,48.7,14.7,10.4,1.3,20.96,92.42,0.15
102568,Ravi,INST-5852,13:00,502,36.2,32.7,57.3,58.3,9.5,2.6,24.7,19.28,97.74,0.99
102569,John,INST-2189,0:45,0,30,29.8,51.1,44,7.1,23.2,25.5,17.89,92.53,0
102570,Arun,INST-5486,4:15,0,31.1,31.7,81.9,75.7,12.7,0.3,2.3,17.41,98.48,0.07
102571,Arun,INST-9451,11:00,850,25.1,18.6,15.2,89.8,0.5,0,12.8,19.67,93.77,1.4
102572,Kumar,INST-4263,3:45,0,24.4,24.1,81.1,43.8,3.8,20.3,5.1,22.51,98.06,0.08
102573,John,INST-3912,5:00,0,24.2,22.3,85.7,87.5,1.1,19.7,5.4,20.05,98.02,0.07
102574,Arun,INST-2813,14:45,495.2,41.4,37.6,49.3,52.3,5,1.1,9.8,17.34,97.16,0.99
102575,Arun,INST-5563,23:00,0,31.4,32.4,38.5,38.5,14.5,0,22.5,19.19,97.19,0
102576,John,INST-7511,4:15,0,29.3,30.1,64.9,23.5,13.7,23.7,29.1,22.04,95.37,0
102577,John,INST-4448,19:30,0,36.6,35.6,32.3,75.3,0.3,0,6.7,17.16,94.88,0
102578,Priya,INST-5710,17:45,144.8,31.6,32.2,59,43.9,0.3,24.4,22.6,18.63,96.7,0.37
102579,Priya,INST-6481,18:00,0,19.9,21,75.3,56.6,1.6,15.4,14.5,18.73,95.29,0.08
102580,Priya,INST-2175,15:00,440.3,36.9,35.1,43.6,73.3,5.3,13.2,26.7,21.13,98.41,0.81
102581,Meena,INST-8975,6:45,0,26.6,27.1,26.4,20.4,2,0,11.8,21.38,97.37,0.14
102582,Divya,INST-5314,3:15,0,18.5,20.5,20.5,52.7,8.9,0,15,17.92,97.88,0
102583,John,INST-1077,9:15,410,22.3,20.8,52.3,49.7,11.6,8.2,29.2,19.24,96.83,0.62
102584,John,INST-1840,6:00,0,30.4,30.6,38.5,31.2,12.5,0,16.6,18.49,93.71,0
102585,John,INST-3567,19:15,0,22.1,23.3,80.5,66.8,14.7,6,11,21.44,98.18,0
102586,Meena,INST-4083,5:45,0,26.4,25,90.4,27,3.8,20.2,14.7,21.32,95.19,0
102587,Divya,INST-4304,21:45,0,19.9,18.9,88.5,91.5,0.6,24.6,13.8,17.41,94.17,0.13
102588,Akash,INST-6511,18:45,0,28.4,27.2,85.1,22.3,3,17.2,0.6,19.82,98.36,0
102589,Priya,INST-1838,16:00,374.4,39.2,34.2,26.4,43.5,9.4,0,8.3,18.29,95.32,0.71
102590,Arun,INST-2705,21:45,0,38,37.2,72.9,51.8,13.8,14.7,11.6,20.04,93.27,0
102591,John,INST-2149,3:00,0,38.4,38.6,41.1,61.7,10.7,11.2,27.4,22.65,94.7,0.12
102592,Arun,INST-9998,2:15,0,30.6,32.1,87.3,83.7,11.4,15.6,25.4,20.05,98.38,0
102593,Priya,INST-7624,0:30,0,35.4,34.7,28,62,5,0,11,19.79,93.59,0.08
102594,John,INST-4514,14:45,735.2,32.6,26.8,18.3,57.1,7.4,0,3.7,21.51,97.84,1.42
102595,Priya,INST-5439,23:30,0,20.4,19.4,20.2,22.7,6.7,0,12.3,17.89,97.42,0.2
102596,Ravi,INST-7927,9:00,491,34.1,29.7,40,59.3,2.4,18.3,15.1,22.39,97.24,0.91
102597,Divya,INST-4377,23:30,0,32.1,32.1,40.7,81.7,9,22.4,11.2,21.78,96.49,0.04
102598,Kumar,INST-7734,13:30,245.2,42.6,40.6,89.3,82.7,12.5,17.6,28.2,22.81,93.7,0.52
102599,Priya,INST-1980,22:30,0,32.9,32.1,35,46.6,10.7,0,1.7,19.58,97.65,0
102600,Meena,INST-4195,22:45,0,33.1,33.2,20.2,89.6,10.5,0,7.7,22.78,93.1,0
102601,Ravi,INST-1765,9:00,584.5,40.6,34.4,18.1,54.9,2.2,0,23.3,17,92.77,0.68
102602,Divya,INST-8679,3:45,0,35.1,35.8,54.4,50.8,12,7.4,30,19.75,95.99,0.04
102603,Ravi,INST-5818,6:00,8.8,27.7,29.1,43.8,84.8,12.7,11,4.3,19.09,93.73,0
102604,Kumar,INST-2093,10:30,210.3,30.7,29.6,89.6,24.1,4.2,20.2,29.7,20.07,98.87,0.17
102605,Kumar,INST-8140,19:00,0,39.1,39.8,51.3,79.7,5.3,16.6,5.5,22.46,93.66,0
102606,Divya,INST-4709,2:15,0,34.7,36.5,32.4,81,6.5,0,13.2,19.44,94.26,0.06
102607,Meena,INST-4838,23:15,0,33.7,33.1,42.2,71.9,6.2,14.1,6.6,18.34,93.17,0.19
102608,Akash,INST-2200,14:00,644.1,31,23.8,32.9,22.4,5,0,6.7,17.69,94.65,1.16
102609,Akash,INST-5859,11:30,348.4,22,20.6,74.9,53,14.9,8.7,11,19.99,94.55,0.81
102610,Meena,INST-1591,17:45,171.2,24.2,24.4,47.8,77.9,5.2,16.8,17.5,22.11,96.89,0.37
102611,Arun,INST-6209,17:45,158,25,23.9,53.7,22.6,9.7,8.4,10.4,19.2,95.38,0.38
102612,Divya,INST-6951,2:15,0,30.9,30.5,58,36.3,12.5,4.3,24.1,18.6,98.08,0.12
102613,Meena,INST-9682,20:00,0,33,33,73.5,71.6,1.7,23.4,12.5,17.54,93.94,0
102614,Meena,INST-3436,22:45,0,25.2,24,81.6,29.6,10.1,6.5,26.4,19.7,97.19,0
102615,Ravi,INST-2756,8:00,445.9,23.7,19.7,15.1,40.4,11.6,0,16.7,22.28,96.61,0.78
102616,John,INST-2956,4:45,0,31.4,29.7,61.2,38.7,10.9,13,0.5,20.09,97.64,0.04
102617,Ravi,INST-6401,20:00,0,23.2,24.4,63.7,41.2,12.6,8.5,1,22.03,92.79,0.09
102618,Ravi,INST-6555,12:15,749.7,42.2,35.3,30.7,80.8,8.9,0,1.1,18.11,92.74,1.15
102619,Priya,INST-2592,13:45,550.9,45.8,39.4,51.2,25.6,13.7,22,27.2,22.78,97.81,1.17
102620,Arun,INST-9285,3:15,0,34.8,35.4,76.5,59.3,2.9,19.4,1.5,21.91,93.87,0
102621,John,INST-6259,19:00,0,28.8,27.3,87.8,31.1,3.7,2,25.3,21.47,94.59,0.19
102622,Meena,INST-9117,22:00,0,27.3,27.4,80.7,84.5,7.7,2.4,0.7,22.88,96.37,0.14
102623,John,INST-4852,16:45,375,25.8,24.5,26.2,48.9,13.1,0,21.2,20.38,94.26,0.76
102624,Arun,INST-3082,7:00,153.2,26.7,24.5,42.5,93.7,13.8,9.6,2.8,18.12,92.69,0.14
102625,Meena,INST-6948,15:30,533,32.6,30.1,28.9,44.2,7.6,0,17.3,18.87,98.75,0.91
102626,Meena,INST-5444,20:30,0,34.1,34.2,87.2,59.8,8.5,23.2,3.7,18.03,95.03,0
102627,Akash,INST-4213,5:30,0,33.6,32.3,73.1,91.4,6.5,4.1,7.2,20.23,92.58,0
102628,Meena,INST-4779,8:00,304.9,36.1,32.6,47.9,45.8,5.1,24.8,25.1,21.93,97.45,0.38
102629,Arun,INST-9420,0:00,0,30.6,29.9,88.9,22,1.9,7.4,26,17.11,97.24,0.06
102630,John,INST-5382,14:15,368.1,29.7,24.7,69.9,82.9,4.2,6.2,2.2,21.46,93.3,0.62
102631,Priya,INST-9660,13:45,280.1,37.2,33.3,87,51.7,7.3,18.6,14.1,20.88,92.95,0.33
102632,Priya,INST-2302,21:00,0,31.3,31.2,43.6,38.5,7,13.9,11.8,21.75,96.5,0
102633,Divya,INST-6665,20:15,0,42.1,40.4,35.1,30.7,4.9,0,17.7,22.65,92.91,0
102634,Meena,INST-9069,15:45,297,26.3,24.1,69.3,45.4,2.5,2.7,24.1,20.15,94.41,0.33
102635,John,INST-9623,9:45,168.4,28.6,27.1,89.6,63.7,5.9,19.1,14.7,21.99,98.11,0.21
102636,Ravi,INST-5675,14:30,286.4,42.7,39.2,81,38.5,10,19.8,9.3,21.52,92.39,0.5
102637,Kumar,INST-3910,16:30,415.3,24.7,19.3,21.7,90,4.7,0,2.4,19.52,96.66,0.83
102638,John,INST-7742,23:45,0,31.8,30.6,71.6,59,11.4,12.9,13,21.31,97.22,0
102639,Kumar,INST-6334,19:30,0,27,25.9,82.4,30.1,14.6,2.9,16.8,21.49,93.21,0.18
102640,Meena,INST-1846,2:30,0,30.1,29.9,56.9,30.3,10.1,12.6,23.5,19.27,97.81,0
102641,Divya,INST-8614,18:00,2.2,34.4,33.2,63.7,79.6,0.3,13.8,19.3,17.14,92.21,0.1
102642,Arun,INST-9267,13:45,529.9,29.4,25.7,53.7,44.3,5.1,6.3,17.5,21.53,92.3,1.04
102643,Divya,INST-2608,20:00,0,19,18.2,73.1,67.3,5.3,17.4,27,18.64,96.61,0
102644,John,INST-7456,13:30,441.2,28.9,25.1,63.3,84,14.2,8.6,13.7,20.52,93.09,0.72
102645,Arun,INST-4557,8:15,204.8,25,23.6,68.3,48,6.7,12.1,13.3,18.5,97.06,0.47
102646,Akash,INST-6485,17:45,184.5,20.4,19.7,29,68.5,6.6,0,2.8,17.01,98.39,0.13
102647,Arun,INST-9355,0:45,0,34.2,33.8,26.8,22.6,12.6,0,29.9,19.36,96.96,0
102648,Divya,INST-5472,15:15,302.1,38.4,36,71.4,76.3,2.6,19.2,11,19.54,96.6,0.44
102649,Ravi,INST-4572,4:30,0,29.2,27.3,80.6,88.8,5.6,3.6,10.9,20.19,97.09,0.16
102650,Divya,INST-4389,10:00,560.2,23.1,20.2,42.7,57.4,7.8,5.6,17.9,21.87,97.89,1
102651,Akash,INST-2179,5:45,0,33.2,32.6,27.1,65.6,9.8,0,20.1,18.42,97.4,0
102652,Divya,INST-6468,12:30,811.5,43.4,36.3,23,24.8,9.1,0,10.1,22.33,94.81,1.83
102653,Ravi,INST-7453,6:45,17,35.4,37,13.1,70.9,5.8,0,1.7,20.06,98.09,0.22
102654,Ravi,INST-5922,16:00,475.7,32.2,26.7,8.1,76.5,13.1,0,20.6,19.86,96.42,0.89
102655,Kumar,INST-7809,11:15,621.4,28.3,21.9,43.4,43.8,11.2,9.8,13.8,21.18,94.34,1.08
102656,Ravi,INST-8769,2:15,0,39.6,40.1,75.5,77.4,14,8.1,21.1,18.1,97.75,0
102657,Ravi,INST-3085,18:15,7.8,22.5,20.5,19.5,49.3,8.6,0,14.1,18.57,92.14,0
102658,Akash,INST-9929,17:30,244.1,20.6,20,6.8,65.6,1,0,8,21.2,96.52,0.3
102659,Meena,INST-7777,2:45,0,41.2,41.7,54.9,61.8,2.3,5.5,11.1,22.3,96.84,0
102660,Divya,INST-1423,13:15,968.4,44.7,36.4,0.5,85.2,2.7,0,27.9,21.78,94.5,1.57
102661,Divya,INST-9636,19:45,0,34.2,35.4,28.3,80.2,9,0,12.3,19.91,93.1,0.01
102662,John,INST-9172,8:45,390.5,22.8,18.8,24.9,87.3,3.7,0,22.7,22.54,92.86,0.74
102663,Meena,INST-1807,16:00,148.7,28.2,27.7,84.1,90.2,5.3,0.6,20.3,20.26,96.55,0.19
102664,Ravi,INST-2783,0:45,0,31.7,29.8,58.9,39,6.5,14.7,13.4,21.87,97.11,0.18
102665,Akash,INST-4176,12:30,701.7,45.2,40.5,35,81.3,6.6,0,22.3,19.45,93.6,1.31
102666,Arun,INST-3559,22:45,0,20.5,22.1,93.6,89.4,5.2,4.5,14.5,18.24,98.2,0
102667,John,INST-6131,1:30,0,19.9,20.8,97.1,44,9.5,6.3,3.9,19.5,96.37,0.15
102668,Akash,INST-3684,19:00,0,40.7,40.8,41.6,37.7,14.6,9.4,17.2,21.51,98.55,0.03
102669,Priya,INST-8193,9:45,178.3,28.8,28.5,87.9,53.1,7.9,8.8,13.5,18.8,97.23,0.38
102670,Meena,INST-6934,14:00,719.1,37.7,32.7,22,39.7,14.4,0,21.7,22.6,92.45,1.31
102671,Meena,INST-3966,10:45,702.1,30.3,24.7,22.6,31.8,2.1,0,15.2,20.09,95.11,1.19
102672,Priya,INST-2333,17:45,194.1,40.7,38.9,29.9,93,1.9,0,5.6,20.57,96.47,0.19
102673,Ravi,INST-6303,18:00,0,19.6,20.7,28.8,44.2,5.5,0,1,21.38,92.47,0
102674,John,INST-4029,9:45,646.8,42.7,38.9,11.3,30.1,9.2,0,7.4,22.3,92.39,1.47
102675,Akash,INST-6508,7:15,198.3,40.2,39,33.5,90.9,4.7,0,27.2,20.51,95.79,0.36
102676,Arun,INST-9253,5:00,0,40.1,40,67.6,62,11.5,8.1,14.1,20.91,95.86,0.11
102677,Divya,INST-4118,14:45,708.8,34,29.3,22.3,68.1,7.7,0,7.4,19.62,94.69,1.08
102678,Divya,INST-9168,16:30,170.3,39.4,37,83.7,71.5,4.4,24.9,19.9,19.66,92.98,0.24
102679,Ravi,INST-2338,0:45,0,35.8,35.1,69,31.1,5.3,11.2,4.8,18.74,93.66,0
102680,John,INST-2284,23:30,0,20.7,20.9,54,44,8.8,21,28.7,22.67,95.1,0
102681,Meena,INST-2483,22:45,0,42.3,41.6,73.6,42.8,7.4,17.8,22.9,21.14,97.64,0
102682,Akash,INST-6549,19:45,0,32,30.5,31.4,90.9,0.5,0,13.6,21.19,92.17,0
102683,Kumar,INST-1744,13:45,623.7,24.7,21.1,40.4,49.1,3.6,11.2,0.8,22.59,95.38,1.52
102684,Meena,INST-4676,14:15,812.7,40.9,35.4,10,26.3,7.1,0,14.4,17.02,98.2,1.34
102685,Ravi,INST-9670,11:15,944.1,42.3,34.4,3,93.3,6.4,0,28,20.1,92.87,1.49
102686,Kumar,INST-9777,12:45,744.6,46.5,40.4,30.2,47.9,14,0,16.9,19.69,93.7,1.41
102687,Meena,INST-5761,3:00,0,36.4,35.9,45.5,86.6,7.2,16.5,10.6,17.07,92.27,0
102688,Priya,INST-1422,20:30,0,29.3,30.7,84.5,45.7,7.6,18.9,23.5,20.78,92.33,0
102689,John,INST-2870,0:30,0,19.3,19.4,26.9,91.2,11.4,0,17.4,17.7,94.65,0.01
102690,Priya,INST-8014,21:00,0,33.8,33.2,26.9,92.7,1.3,0,19.4,17.1,93.93,0.07
102691,Meena,INST-1737,1:00,0,25.7,25.5,89.7,22.5,9.6,14.7,3.9,19.87,94.84,0.16
102692,Ravi,INST-7298,9:30,369.6,37.6,33.6,56.1,83.9,9.7,12.7,1.2,21.07,97.52,0.71
102693,Kumar,INST-7610,9:45,619.4,33,26.7,12.6,88.7,1.5,0,1.2,21.38,93.65,1.06
102694,John,INST-4014,8:30,272.3,36.3,32.7,58.2,50.5,10.5,16.8,1.1,17.24,92.24,0.37
102695,Ravi,INST-5476,22:45,0,21.2,22,59.7,42.6,10.3,9.4,22.2,17.31,96.06,0.18
102696,Kumar,INST-2204,15:00,202.1,22.1,20.8,85.7,50.5,8,14,6.7,17.11,98.01,0.35
102697,Akash,INST-2779,21:15,0,25.2,26.8,64,38.9,3.9,10.2,29.9,19.22,93.62,0
102698,Meena,INST-4588,13:00,869.9,36.8,30,11.5,77.8,2.4,0,22.7,22.32,94.48,1.63
102699,John,INST-9000,8:30,468.5,35.5,31.5,3.3,78.8,1.8,0,27.1,20.91,92.63,0.72
102700,Divya,INST-2540,13:00,305.3,44.4,40.5,80.4,39.9,13.6,6.3,2.6,19.5,92.26,0.45
102701,Priya,INST-7061,5:45,0,42,41.2,40.9,57.5,9.5,15,23.7,21.43,94,0.19
102702,John,INST-2414,21:00,0,41.6,40.4,86.8,61.8,3.8,12.6,24.9,17.81,96.22,0.12
102703,Kumar,INST-8278,7:45,87.6,24.9,25.5,83.8,55.6,6.3,17.6,14.6,20.96,92.85,0.13
102704,John,INST-1055,5:45,0,21.3,22.6,75.5,31.6,5.3,9.6,16.7,17.86,98.61,0.09
102705,Priya,INST-4404,17:30,91.1,25.7,26.6,84.5,20.7,10,6.8,4,22.81,94.53,0.05
102706,Divya,INST-6558,0:30,0,31.5,31,52.2,58.3,4.1,21.9,27.7,21.18,95.07,0
102707,Arun,INST-7410,6:15,7.7,23,22.4,27.6,56.7,14,0,22,18.49,94.85,0
102708,Kumar,INST-4995,4:45,0,29.6,28.7,30,52.9,6.5,0,18.4,22.47,97.55,0.14
102709,John,INST-7304,17:45,132.9,26.9,25.1,57.6,93.2,4.3,15.2,5.8,17.44,94.92,0.15
102710,Divya,INST-3572,23:45,0,25.5,24.3,52.7,92.3,0.1,17.2,6.9,20.89,98.28,0.06
102711,Kumar,INST-4059,1:15,0,21.8,21,26.1,78.3,13.1,0,14.5,20.58,94.39,0
102712,Kumar,INST-9749,7:15,226.2,39.6,37.1,18,86.5,1.4,0,0.5,19.39,93.96,0.54
102713,Arun,INST-5088,13:15,591.1,42.7,38.9,48.4,59.6,10.4,22.9,19.3,19.19,93.36,0.8
102714,John,INST-4948,18:45,0,28.7,29.6,49,26.5,4.8,20.1,0.6,19.27,94.98,0
102715,Arun,INST-4861,22:45,0,23.1,25,48.3,30.6,13.7,16.3,24.3,18.87,98.66,0.02
102716,Arun,INST-3369,10:00,453.4,40,34.7,57.4,87,14.4,2.5,23.8,18.47,92.3,0.65
102717,Priya,INST-1988,16:30,480.5,34,29.5,3,63.6,13.8,0,0.5,17.82,96.31,0.83
102718,Ravi,INST-8825,20:30,0,41.1,40.9,34.7,51.4,5.6,0,29.4,18.29,95.87,0.11
102719,Arun,INST-2863,9:00,461.5,43.7,41.7,39.8,71.4,6.8,0,27.7,21.53,96.05,0.7
102720,Ravi,INST-3540,0:00,0,37.6,37,47.3,33.3,11.9,12.1,19,22.91,98.55,0
102721,Meena,INST-8354,19:15,0,21,22,25,28.8,5,0,5.2,20.58,97.78,0
102722,Divya,INST-3861,10:30,833.7,41.8,34.1,3.3,61.3,14.3,0,26.8,19.94,98.18,1.33
102723,Priya,INST-9288,17:45,100.4,25.5,24.4,70.9,24.3,12.2,20.8,17.2,21.42,93.89,0.16
102724,Akash,INST-7735,19:15,0,28.3,26.4,58.2,68.7,9.7,7,27.5,20.26,95.78,0
102725,Ravi,INST-9188,23:45,0,31,32.8,97.5,34.1,6.7,3.6,18.9,17.47,93.59,0
102726,Ravi,INST-5632,6:15,12.2,26.8,27,21.3,51.5,0.3,0,1.5,18.87,92.22,0.18
102727,Kumar,INST-4420,10:15,878.8,28,22,0.6,92.9,0.8,0,17,17.46,94.71,1.24
102728,Akash,INST-7530,7:15,219.9,21.3,19.3,10.5,31.7,1.6,0,1.9,17.51,95.14,0.4
